,29,行业产能,生产,中国,1000000,2019-01-31 00:00:00
3534,172,出场价格,价格,广东省,645.56,0000-00-00 00:00:00
3535,172,出场价格,价格,广东省,603.03,0000-00-00 00:00:00
3536,172,出场价格,价格,广东省,564.17,0000-00-00 00:00:00
3537,172,出场价格,价格,广东省,593.06,0000-00-00 00:00:00
3538,172,出场价格,价格,广东省,597.5,0000-00-00 00:00:00
3539,172,出场价格,价格,广东省,614.17,0000-00-00 00:00:00
3540,172,出场价格,价格,广东省,611.67,0000-00-00 00:00:00
3541,172,出场价格,价格,广东省,731.11,0000-00-00 00:00:00
3542,172,出场价格,价格,广东省,720.56,0000-00-00 00:00:00
3543,172,出场价格,价格,广东省,732.22,0000-00-00 00:00:00
3544,172,出场价格,价格,广东省,733.89,0000-00-00 00:00:00
3545,172,出场价格,价格,广东省,720.56,0000-00-00 00:00:00
3546,172,出场价格,价格,广东省,672.78,0000-00-00 00:00:00
3547,172,出场价格,价格,广东省,674.44,0000-00-00 00:00:00
3548,172,出场价格,价格,广东省,702.5,0000-00-00 00:00:00
3549,172,出场价格,价格,广东省,700.28,0000-00-00 00:00:00
3550,172,出场价格,价格,广东省,705.28,0000-00-00 00:00:00
3551,172,出场价格,价格,广东省,710.0,0000-00-00 00:00:00
3552,172,出场价格,价格,广东省,801.92,0000-00-00 00:00:00
3553,172,出场价格,价格,广东省,828.36,0000-00-00 00:00:00
3554,172,出场价格,价格,广东省,843.89,0000-00-00 00:00:00
3555,172,出场价格,价格,广东省,868.89,0000-00-00 00:00:00
3556,172,出场价格,价格,广东省,874.44,0000-00-00 00:00:00
3557,172,出场价格,价格,广东省,924.17,0000-00-00 00:00:00
3558,172,出场价格,价格,广东省,962.89,0000-00-00 00:00:00
3559,172,出场价格,价格,广东省,1127.22,0000-00-00 00:00:00
3560,172,出场价格,价格,广东省,1172.5,0000-00-00 00:00:00
3561,172,出场价格,价格,广东省,1242.22,0000-00-00 00:00:00
3562,172,出场价格,价格,广东省,1406.11,0000-00-00 00:00:00
3563,172,出场价格,价格,广西,657.44,0000-00-00 00:00:00
3564,172,出场价格,价格,广西,642.78,0000-00-00 00:00:00
3565,172,出场价格,价格,广西,619.44,0000-00-00 00:00:00
3566,172,出场价格,价格,广西,582.22,0000-00-00 00:00:00
3567,172,出场价格,价格,广西,570.0,0000-00-00 00:00:00
3568,172,出场价格,价格,广西,578.89,0000-00-00 00:00:00
3569,172,出场价格,价格,广西,594.78,0000-00-00 00:00:00
3570,172,出场价格,价格,广西,532.5,0000-00-00 00:00:00
3571,172,出场价格,价格,广西,544.44,0000-00-00 00:00:00
3572,172,出场价格,价格,广西,665.28,0000-00-00 00:00:00
3573,172,出场价格,价格,广西,645.56,0000-00-00 00:00:00
3574,172,出场价格,价格,广西,630.28,0000-00-00 00:00:00
3575,172,出场价格,价格,广西,626.33,0000-00-00 00:00:00
3576,172,出场价格,价格,广西,643.89,0000-00-00 00:00:00
3577,172,出场价格,价格,广西,637.22,0000-00-00 00:00:00
3578,172,出场价格,价格,广西,648.89,0000-00-00 00:00:00
3579,172,出场价格,价格,广西,661.11,0000-00-00 00:00:00
3580,172,出场价格,价格,广西,651.11,0000-00-00 00:00:00
3581,172,出场价格,价格,广西,656.11,0000-00-00 00:00:00
3582,172,出场价格,价格,广西,635.55,0000-00-00 00:00:00
3583,172,出场价格,价格,广西,637.22,0000-00-00 00:00:00
3584,172,出场价格,价格,广西,616.67,0000-00-00 00:00:00
3585,172,出场价格,价格,广西,626.11,0000-00-00 00:00:00
3586,172,出场价格,价格,广西,662.22,0000-00-00 00:00:00
3587,172,出场价格,价格,广西,712.78,0000-00-00 00:00:00
3588,172,出场价格,价格,广西,807.22,0000-00-00 00:00:00
3589,172,出场价格,价格,广西,973.33,0000-00-00 00:00:00
3590,172,出场价格,价格,广西,1051.67,0000-00-00 00:00:00
3591,172,出场价格,价格,广西,1100.55,0000-00-00 00:00:00
3592,172,出场价格,价格,广西,1201.67,0000-00-00 00:00:00
3593,172,出场价格,价格,广西,1468.89,0000-00-00 00:00:00
3594,172,出场价格,价格,海南省,748.34,0000-00-00 00:00:00
3595,172,出场价格,价格,海南省,736.67,0000-00-00 00:00:00
3596,172,出场价格,价格,海南省,721.67,0000-00-00 00:00:00
3597,172,出场价格,价格,海南省,710.0,0000-00-00 00:00:00
3598,172,出场价格,价格,海南省,676.67,0000-00-00 00:00:00
3599,172,出场价格,价格,海南省,681.67,0000-00-00 00:00:00
3600,172,出场价格,价格,海南省,630.0,0000-00-00 00:00:00
3601,172,出场价格,价格,海南省,673.34,0000-00-00 00:00:00
3602,172,出场价格,价格,海南省,663.34,0000-00-00 00:00:00
3603,172,出场价格,价格,海南省,663.34,0000-00-00 00:00:00
3604,172,出场价格,价格,海南省,668.34,0000-00-00 00:00:00
3605,172,出场价格,价格,海南省,673.34,0000-00-00 00:00:00
3606,172,出场价格,价格,海南省,665.0,0000-00-00 00:00:00
3607,172,出场价格,价格,海南省,651.67,0000-00-00 00:00:00
3608,172,出场价格,价格,海南省,630.0,0000-00-00 00:00:00
3609,172,出场价格,价格,海南省,575.0,0000-00-00 00:00:00
3610,172,出场价格,价格,海南省,545.0,0000-00-00 00:00:00
3611,172,出场价格,价格,海南省,532.5,0000-00-00 00:00:00
3612,172,出场价格,价格,海南省,535.0,0000-00-00 00:00:00
3613,172,出场价格,价格,海南省,530.0,0000-00-00 00:00:00
3614,172,出场价格,价格,海南省,537.5,0000-00-00 00:00:00
3615,172,出场价格,价格,海南省,532.5,0000-00-00 00:00:00
3616,172,出场价格,价格,海南省,588.34,0000-00-00 00:00:00
3617,172,出场价格,价格,海南省,613.34,0000-00-00 00:00:00
3618,172,出场价格,价格,海南省,670.84,0000-00-00 00:00:00
3619,172,出场价格,价格,海南省,850.0,0000-00-00 00:00:00
3620,172,出场价格,价格,海南省,908.34,0000-00-00 00:00:00
3621,172,出场价格,价格,海南省,942.5,0000-00-00 00:00:00
3622,172,出场价格,价格,海南省,1045.84,0000-00-00 00:00:00
3623,172,出场价格,价格,海南省,1072.5,0000-00-00 00:00:00
3624,172,出场价格,价格,海南省,1250.0,0000-00-00 00:00:00
3625,172,出场价格,价格,重庆,903.33,0000-00-00 00:00:00
3626,172,出场价格,价格,重庆,916.67,0000-00-00 00:00:00
3627,172,出场价格,价格,重庆,883.33,0000-00-00 00:00:00
3628,172,出场价格,价格,重庆,800.0,0000-00-00 00:00:00
3629,172,出场价格,价格,重庆,700.0,0000-00-00 00:00:00
3630,172,出场价格,价格,重庆,683.33,0000-00-00 00:00:00
3631,172,出场价格,价格,重庆,693.33,0000-00-00 00:00:00
3632,172,出场价格,价格,重庆,686.67,0000-00-00 00:00:00
3633,172,出场价格,价格,重庆,713.33,0000-00-00 00:00:00
3634,172,出场价格,价格,重庆,793.33,0000-00-00 00:00:00
3635,172,出场价格,价格,重庆,846.67,0000-00-00 00:00:00
3636,172,出场价格,价格,重庆,816.67,0000-00-00 00:00:00
3637,172,出场价格,价格,重庆,810.0,0000-00-00 00:00:00
3638,172,出场价格,价格,重庆,816.67,0000-00-00 00:00:00
3639,172,出场价格,价格,重庆,810.0,0000-00-00 00:00:00
3640,172,出场价格,价格,重庆,803.33,0000-00-00 00:00:00
3641,172,出场价格,价格,重庆,810.0,0000-00-00 00:00:00
3642,172,出场价格,价格,重庆,803.33,0000-00-00 00:00:00
3643,172,出场价格,价格,重庆,790.0,0000-00-00 00:00:00
3644,172,出场价格,价格,重庆,783.33,0000-00-00 00:00:00
3645,172,出场价格,价格,重庆,800.0,0000-00-00 00:00:00
3646,172,出场价格,价格,重庆,776.67,0000-00-00 00:00:00
3647,172,出场价格,价格,重庆,780.0,0000-00-00 00:00:00
3648,172,出场价格,价格,重庆,786.67,0000-00-00 00:00:00
3649,172,出场价格,价格,重庆,783.33,0000-00-00 00:00:00
3650,172,出场价格,价格,重庆,820.0,0000-00-00 00:00:00
3651,172,出场价格,价格,重庆,923.33,0000-00-00 00:00:00
3652,172,出场价格,价格,重庆,936.67,0000-00-00 00:00:00
3653,172,出场价格,价格,重庆,973.33,0000-00-00 00:00:00
3654,172,出场价格,价格,重庆,1043.33,0000-00-00 00:00:00
3655,172,出场价格,价格,重庆,1143.33,0000-00-00 00:00:00
3656,172,出场价格,价格,四川省,958.33,0000-00-00 00:00:00
3657,172,出场价格,价格,四川省,968.33,0000-00-00 00:00:00
3658,172,出场价格,价格,四川省,945.83,0000-00-00 00:00:00
3659,172,出场价格,价格,四川省,899.17,0000-00-00 00:00:00
3660,172,出场价格,价格,四川省,767.5,0000-00-00 00:00:00
3661,172,出场价格,价格,四川省,774.17,0000-00-00 00:00:00
3662,172,出场价格,价格,四川省,754.17,0000-00-00 00:00:00
3663,172,出场价格,价格,四川省,732.5,0000-00-00 00:00:00
3664,172,出场价格,价格,四川省,732.5,0000-00-00 00:00:00
3665,172,出场价格,价格,四川省,838.33,0000-00-00 00:00:00
3666,172,出场价格,价格,四川省,828.33,0000-00-00 00:00:00
3667,172,出场价格,价格,四川省,835.0,0000-00-00 00:00:00
3668,172,出场价格,价格,四川省,843.33,0000-00-00 00:00:00
3669,172,出场价格,价格,四川省,835.0,0000-00-00 00:00:00
3670,172,出场价格,价格,四川省,818.33,0000-00-00 00:00:00
3671,172,出场价格,价格,四川省,814.17,0000-00-00 00:00:00
3672,172,出场价格,价格,四川省,807.5,0000-00-00 00:00:00
3673,172,出场价格,价格,四川省,799.17,0000-00-00 00:00:00
3674,172,出场价格,价格,四川省,796.67,0000-00-00 00:00:00
3675,172,出场价格,价格,四川省,783.33,0000-00-00 00:00:00
3676,172,出场价格,价格,四川省,771.67,0000-00-00 00:00:00
3677,172,出场价格,价格,四川省,765.0,0000-00-00 00:00:00
3678,172,出场价格,价格,四川省,746.67,0000-00-00 00:00:00
3679,172,出场价格,价格,四川省,721.67,0000-00-00 00:00:00
3680,172,出场价格,价格,四川省,680.0,0000-00-00 00:00:00
3681,172,出场价格,价格,四川省,687.5,0000-00-00 00:00:00
3682,172,出场价格,价格,四川省,720.83,0000-00-00 00:00:00
3683,172,出场价格,价格,四川省,756.67,0000-00-00 00:00:00
3684,172,出场价格,价格,四川省,833.33,0000-00-00 00:00:00
3685,172,出场价格,价格,四川省,888.33,0000-00-00 00:00:00
3686,172,出场价格,价格,四川省,1037.5,0000-00-00 00:00:00
3687,172,出场价格,价格,贵州省,850.0,0000-00-00 00:00:00
3688,172,出场价格,价格,贵州省,833.33,0000-00-00 00:00:00
3689,172,出场价格,价格,贵州省,821.67,0000-00-00 00:00:00
3690,172,出场价格,价格,贵州省,815.0,0000-00-00 00:00:00
3691,172,出场价格,价格,贵州省,798.33,0000-00-00 00:00:00
3692,172,出场价格,价格,贵州省,761.33,0000-00-00 00:00:00
3693,172,出场价格,价格,贵州省,755.83,0000-00-00 00:00:00
3694,172,出场价格,价格,贵州省,755.0,0000-00-00 00:00:00
3695,172,出场价格,价格,贵州省,748.33,0000-00-00 00:00:00
3696,172,出场价格,价格,贵州省,758.33,0000-00-00 00:00:00
3697,172,出场价格,价格,贵州省,770.0,0000-00-00 00:00:00
3698,172,出场价格,价格,贵州省,761.67,0000-00-00 00:00:00
3699,172,出场价格,价格,贵州省,760.0,0000-00-00 00:00:00
3700,172,出场价格,价格,贵州省,757.22,0000-00-00 00:00:00
3701,172,出场价格,价格,贵州省,748.33,0000-00-00 00:00:00
3702,172,出场价格,价格,贵州省,748.33,0000-00-00 00:00:00
3703,172,出场价格,价格,贵州省,751.67,0000-00-00 00:00:00
3704,172,出场价格,价格,贵州省,751.67,0000-00-00 00:00:00
3705,172,出场价格,价格,贵州省,758.33,0000-00-00 00:00:00
3706,172,出场价格,价格,贵州省,764.17,0000-00-00 00:00:00
3707,172,出场价格,价格,贵州省,770.83,0000-00-00 00:00:00
3708,172,出场价格,价格,贵州省,767.5,0000-00-00 00:00:00
3709,172,出场价格,价格,贵州省,791.67,0000-00-00 00:00:00
3710,172,出场价格,价格,贵州省,780.0,0000-00-00 00:00:00
3711,172,出场价格,价格,贵州省,783.33,0000-00-00 00:00:00
3712,172,出场价格,价格,贵州省,807.17,0000-00-00 00:00:00
3713,172,出场价格,价格,贵州省,804.83,0000-00-00 00:00:00
3714,172,出场价格,价格,贵州省,814.17,0000-00-00 00:00:00
3715,172,出场价格,价格,贵州省,825.83,0000-00-00 00:00:00
3716,172,出场价格,价格,贵州省,858.5,0000-00-00 00:00:00
3717,172,出场价格,价格,贵州省,896.5,0000-00-00 00:00:00
3718,172,出场价格,价格,云南省,747.5,0000-00-00 00:00:00
3719,172,出场价格,价格,云南省,745.84,0000-00-00 00:00:00
3720,172,出场价格,价格,云南省,758.34,0000-00-00 00:00:00
3721,172,出场价格,价格,云南省,762.5,0000-00-00 00:00:00
3722,172,出场价格,价格,云南省,715.84,0000-00-00 00:00:00
3723,172,出场价格,价格,云南省,732.5,0000-00-00 00:00:00
3724,172,出场价格,价格,云南省,709.17,0000-00-00 00:00:00
3725,172,出场价格,价格,云南省,690.0,0000-00-00 00:00:00
3726,172,出场价格,价格,云南省,658.34,0000-00-00 00:00:00
3727,172,出场价格,价格,云南省,670.84,0000-00-00 00:00:00
3728,172,出场价格,价格,云南省,702.5,0000-00-00 00:00:00
3729,172,出场价格,价格,云南省,708.34,0000-00-00 00:00:00
3730,172,出场价格,价格,云南省,703.84,0000-00-00 00:00:00
3731,172,出场价格,价格,云南省,691.34,0000-00-00 00:00:00
3732,172,出场价格,价格,云南省,704.17,0000-00-00 00:00:00
3733,172,出场价格,价格,云南省,687.5,0000-00-00 00:00:00
3734,172,出场价格,价格,云南省,666.67,0000-00-00 00:00:00
3735,172,出场价格,价格,云南省,670.0,0000-00-00 00:00:00
3736,172,出场价格,价格,云南省,675.0,0000-00-00 00:00:00
3737,172,出场价格,价格,云南省,691.67,0000-00-00 00:00:00
3738,172,出场价格,价格,云南省,691.67,0000-00-00 00:00:00
3739,172,出场价格,价格,云南省,679.17,0000-00-00 00:00:00
3740,172,出场价格,价格,云南省,675.0,0000-00-00 00:00:00
3741,172,出场价格,价格,云南省,681.67,0000-00-00 00:00:00
3742,172,出场价格,价格,云南省,675.84,0000-00-00 00:00:00
3743,172,出场价格,价格,云南省,670.0,0000-00-00 00:00:00
3744,172,出场价格,价格,云南省,676.67,0000-00-00 00:00:00
3745,172,出场价格,价格,云南省,693.34,0000-00-00 00:00:00
3746,172,出场价格,价格,云南省,693.34,0000-00-00 00:00:00
3747,172,出场价格,价格,云南省,708.34,0000-00-00 00:00:00
3748,172,出场价格,价格,云南省,733.34,0000-00-00 00:00:00
3749,172,出场价格,价格,西藏自治区,1125.0,0000-00-00 00:00:00
3750,172,出场价格,价格,西藏自治区,1125.0,0000-00-00 00:00:00
3751,172,出场价格,价格,西藏自治区,1117.5,0000-00-00 00:00:00
3752,172,出场价格,价格,西藏自治区,1097.5,0000-00-00 00:00:00
3753,172,出场价格,价格,西藏自治区,1107.5,0000-00-00 00:00:00
3754,172,出场价格,价格,西藏自治区,1112.5,0000-00-00 00:00:00
3755,172,出场价格,价格,西藏自治区,1075.0,0000-00-00 00:00:00
3756,172,出场价格,价格,西藏自治区,1102.5,0000-00-00 00:00:00
3757,172,出场价格,价格,西藏自治区,1075.0,0000-00-00 00:00:00
3758,172,出场价格,价格,西藏自治区,1045.0,0000-00-00 00:00:00
3759,172,出场价格,价格,西藏自治区,1010.0,0000-00-00 00:00:00
3760,172,出场价格,价格,西藏自治区,1005.0,0000-00-00 00:00:00
3761,172,出场价格,价格,西藏自治区,955.0,0000-00-00 00:00:00
3762,172,出场价格,价格,西藏自治区,940.0,0000-00-00 00:00:00
3763,172,出场价格,价格,西藏自治区,940.0,0000-00-00 00:00:00
3764,172,出场价格,价格,西藏自治区,932.5,0000-00-00 00:00:00
3765,172,出场价格,价格,西藏自治区,940.0,0000-00-00 00:00:00
3766,172,出场价格,价格,西藏自治区,964.0,0000-00-00 00:00:00
3767,172,出场价格,价格,西藏自治区,982.5,0000-00-00 00:00:00
3768,172,出场价格,价格,西藏自治区,1010.0,0000-00-00 00:00:00
3769,172,出场价格,价格,西藏自治区,1010.0,0000-00-00 00:00:00
3770,172,出场价格,价格,西藏自治区,1052.5,0000-00-00 00:00:00
3771,172,出场价格,价格,西藏自治区,1065.0,0000-00-00 00:00:00
3772,172,出场价格,价格,西藏自治区,1090.0,0000-00-00 00:00:00
3773,172,出场价格,价格,西藏自治区,1090.0,0000-00-00 00:00:00
3774,172,出场价格,价格,西藏自治区,1120.0,0000-00-00 00:00:00
3775,172,出场价格,价格,西藏自治区,1162.5,0000-00-00 00:00:00
3776,172,出场价格,价格,西藏自治区,1202.5,0000-00-00 00:00:00
3777,172,出场价格,价格,西藏自治区,1225.0,0000-00-00 00:00:00
3778,172,出场价格,价格,西藏自治区,1230.0,0000-00-00 00:00:00
3779,172,出场价格,价格,西藏自治区,1252.5,0000-00-00 00:00:00
3780,172,出场价格,价格,陕西省,559.44,0000-00-00 00:00:00
3781,172,出场价格,价格,陕西省,597.78,0000-00-00 00:00:00
3782,172,出场价格,价格,陕西省,604.44,0000-00-00 00:00:00
3783,172,出场价格,价格,陕西省,584.44,0000-00-00 00:00:00
3784,172,出场价格,价格,陕西省,562.78,0000-00-00 00:00:00
3785,172,出场价格,价格,陕西省,574.44,0000-00-00 00:00:00
3786,172,出场价格,价格,陕西省,616.11,0000-00-00 00:00:00
3787,172,出场价格,价格,陕西省,573.61,0000-00-00 00:00:00
3788,172,出场价格,价格,陕西省,591.11,0000-00-00 00:00:00
3789,172,出场价格,价格,陕西省,707.78,0000-00-00 00:00:00
3790,172,出场价格,价格,陕西省,739.44,0000-00-00 00:00:00
3791,172,出场价格,价格,陕西省,741.11,0000-00-00 00:00:00
3792,172,出场价格,价格,陕西省,736.94,0000-00-00 00:00:00
3793,172,出场价格,价格,陕西省,738.61,0000-00-00 00:00:00
3794,172,出场价格,价格,陕西省,738.94,0000-00-00 00:00:00
3795,172,出场价格,价格,陕西省,734.94,0000-00-00 00:00:00
3796,172,出场价格,价格,陕西省,744.11,0000-00-00 00:00:00
3797,172,出场价格,价格,陕西省,754.44,0000-00-00 00:00:00
3798,172,出场价格,价格,陕西省,763.33,0000-00-00 00:00:00
3799,172,出场价格,价格,陕西省,760.0,0000-00-00 00:00:00
3800,172,出场价格,价格,陕西省,776.67,0000-00-00 00:00:00
3801,172,出场价格,价格,陕西省,793.33,0000-00-00 00:00:00
3802,172,出场价格,价格,陕西省,801.67,0000-00-00 00:00:00
3803,172,出场价格,价格,陕西省,856.67,0000-00-00 00:00:00
3804,172,出场价格,价格,陕西省,871.67,0000-00-00 00:00:00
3805,172,出场价格,价格,陕西省,890.0,0000-00-00 00:00:00
3806,172,出场价格,价格,陕西省,918.33,0000-00-00 00:00:00
3807,172,出场价格,价格,陕西省,923.33,0000-00-00 00:00:00
3808,172,出场价格,价格,陕西省,933.33,0000-00-00 00:00:00
3809,172,出场价格,价格,陕西省,950.0,0000-00-00 00:00:00
3810,172,出场价格,价格,陕西省,1013.33,0000-00-00 00:00:00
3811,172,出场价格,价格,甘肃省,816.11,0000-00-00 00:00:00
3812,172,出场价格,价格,甘肃省,810.0,0000-00-00 00:00:00
3813,172,出场价格,价格,甘肃省,715.0,0000-00-00 00:00:00
3814,172,出场价格,价格,甘肃省,673.33,0000-00-00 00:00:00
3815,172,出场价格,价格,甘肃省,671.67,0000-00-00 00:00:00
3816,172,出场价格,价格,甘肃省,687.22,0000-00-00 00:00:00
3817,172,出场价格,价格,甘肃省,666.11,0000-00-00 00:00:00
3818,172,出场价格,价格,甘肃省,674.44,0000-00-00 00:00:00
3819,172,出场价格,价格,甘肃省,677.78,0000-00-00 00:00:00
3820,172,出场价格,价格,甘肃省,712.22,0000-00-00 00:00:00
3821,172,出场价格,价格,甘肃省,715.0,0000-00-00 00:00:00
3822,172,出场价格,价格,甘肃省,693.89,0000-00-00 00:00:00
3823,172,出场价格,价格,甘肃省,696.11,0000-00-00 00:00:00
3824,172,出场价格,价格,甘肃省,703.33,0000-00-00 00:00:00
3825,172,出场价格,价格,甘肃省,706.67,0000-00-00 00:00:00
3826,172,出场价格,价格,甘肃省,739.45,0000-00-00 00:00:00
3827,172,出场价格,价格,甘肃省,848.33,0000-00-00 00:00:00
3828,172,出场价格,价格,甘肃省,896.67,0000-00-00 00:00:00
3829,172,出场价格,价格,甘肃省,863.89,0000-00-00 00:00:00
3830,172,出场价格,价格,甘肃省,831.67,0000-00-00 00:00:00
3831,172,出场价格,价格,甘肃省,843.33,0000-00-00 00:00:00
3832,172,出场价格,价格,甘肃省,833.33,0000-00-00 00:00:00
3833,172,出场价格,价格,甘肃省,841.11,0000-00-00 00:00:00
3834,172,出场价格,价格,甘肃省,866.11,0000-00-00 00:00:00
3835,172,出场价格,价格,甘肃省,855.56,0000-00-00 00:00:00
3836,172,出场价格,价格,甘肃省,870.56,0000-00-00 00:00:00
3837,172,出场价格,价格,甘肃省,899.44,0000-00-00 00:00:00
3838,172,出场价格,价格,甘肃省,905.0,0000-00-00 00:00:00
3839,172,出场价格,价格,甘肃省,937.78,0000-00-00 00:00:00
3840,172,出场价格,价格,甘肃省,999.45,0000-00-00 00:00:00
3841,172,出场价格,价格,甘肃省,1075.0,0000-00-00 00:00:00
3842,172,出场价格,价格,青海省,960.0,0000-00-00 00:00:00
3843,172,出场价格,价格,青海省,953.75,0000-00-00 00:00:00
3844,172,出场价格,价格,青海省,978.75,0000-00-00 00:00:00
3845,172,出场价格,价格,青海省,970.0,0000-00-00 00:00:00
3846,172,出场价格,价格,青海省,970.0,0000-00-00 00:00:00
3847,172,出场价格,价格,青海省,945.0,0000-00-00 00:00:00
3848,172,出场价格,价格,青海省,945.0,0000-00-00 00:00:00
3849,172,出场价格,价格,青海省,945.0,0000-00-00 00:00:00
3850,172,出场价格,价格,青海省,945.0,0000-00-00 00:00:00
3851,172,出场价格,价格,青海省,960.0,0000-00-00 00:00:00
3852,172,出场价格,价格,青海省,960.0,0000-00-00 00:00:00
3853,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3854,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3855,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3856,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3857,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3858,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3859,172,出场价格,价格,青海省,975.0,0000-00-00 00:00:00
3860,172,出场价格,价格,青海省,980.0,0000-00-00 00:00:00
3861,172,出场价格,价格,青海省,980.0,0000-00-00 00:00:00
3862,172,出场价格,价格,青海省,1000.0,0000-00-00 00:00:00
3863,172,出场价格,价格,青海省,1150.0,0000-00-00 00:00:00
3864,172,出场价格,价格,青海省,1128.75,0000-00-00 00:00:00
3865,172,出场价格,价格,青海省,1136.25,0000-00-00 00:00:00
3866,172,出场价格,价格,青海省,1176.25,0000-00-00 00:00:00
3867,172,出场价格,价格,青海省,1056.25,0000-00-00 00:00:00
3868,172,出场价格,价格,青海省,1068.75,0000-00-00 00:00:00
3869,172,出场价格,价格,青海省,1056.25,0000-00-00 00:00:00
3870,172,出场价格,价格,青海省,1056.25,0000-00-00 00:00:00
3871,172,出场价格,价格,青海省,1111.75,0000-00-00 00:00:00
3872,172,出场价格,价格,青海省,1345.0,0000-00-00 00:00:00
3873,172,出场价格,价格,宁夏自治区,685.56,0000-00-00 00:00:00
3874,172,出场价格,价格,宁夏自治区,682.22,0000-00-00 00:00:00
3875,172,出场价格,价格,宁夏自治区,667.0,0000-00-00 00:00:00
3876,172,出场价格,价格,宁夏自治区,535.56,0000-00-00 00:00:00
3877,172,出场价格,价格,宁夏自治区,518.67,0000-00-00 00:00:00
3878,172,出场价格,价格,宁夏自治区,538.89,0000-00-00 00:00:00
3879,172,出场价格,价格,宁夏自治区,582.0,0000-00-00 00:00:00
3880,172,出场价格,价格,宁夏自治区,590.56,0000-00-00 00:00:00
3881,172,出场价格,价格,宁夏自治区,588.67,0000-00-00 00:00:00
3882,172,出场价格,价格,宁夏自治区,637.0,0000-00-00 00:00:00
3883,172,出场价格,价格,宁夏自治区,653.67,0000-00-00 00:00:00
3884,172,出场价格,价格,宁夏自治区,716.89,0000-00-00 00:00:00
3885,172,出场价格,价格,宁夏自治区,720.22,0000-00-00 00:00:00
3886,172,出场价格,价格,宁夏自治区,720.45,0000-00-00 00:00:00
3887,172,出场价格,价格,宁夏自治区,720.56,0000-00-00 00:00:00
3888,172,出场价格,价格,宁夏自治区,715.56,0000-00-00 00:00:00
3889,172,出场价格,价格,宁夏自治区,803.78,0000-00-00 00:00:00
3890,172,出场价格,价格,宁夏自治区,833.67,0000-00-00 00:00:00
3891,172,出场价格,价格,宁夏自治区,823.67,0000-00-00 00:00:00
3892,172,出场价格,价格,宁夏自治区,822.22,0000-00-00 00:00:00
3893,172,出场价格,价格,宁夏自治区,822.22,0000-00-00 00:00:00
3894,172,出场价格,价格,宁夏自治区,822.22,0000-00-00 00:00:00
3895,172,出场价格,价格,宁夏自治区,818.89,0000-00-00 00:00:00
3896,172,出场价格,价格,宁夏自治区,853.67,0000-00-00 00:00:00
3897,172,出场价格,价格,宁夏自治区,867.11,0000-00-00 00:00:00
3898,172,出场价格,价格,宁夏自治区,867.11,0000-00-00 00:00:00
3899,172,出场价格,价格,宁夏自治区,890.33,0000-00-00 00:00:00
3900,172,出场价格,价格,宁夏自治区,930.56,0000-00-00 00:00:00
3901,172,出场价格,价格,宁夏自治区,957.22,0000-00-00 00:00:00
3902,172,出场价格,价格,宁夏自治区,957.22,0000-00-00 00:00:00
3903,172,出场价格,价格,宁夏自治区,972.78,0000-00-00 00:00:00
3904,172,出场价格,价格,新疆自治区,580.83,0000-00-00 00:00:00
3905,172,出场价格,价格,新疆自治区,568.89,0000-00-00 00:00:00
3906,172,出场价格,价格,新疆自治区,510.56,0000-00-00 00:00:00
3907,172,出场价格,价格,新疆自治区,465.33,0000-00-00 00:00:00
3908,172,出场价格,价格,新疆自治区,447.22,0000-00-00 00:00:00
3909,172,出场价格,价格,新疆自治区,448.89,0000-00-00 00:00:00
3910,172,出场价格,价格,新疆自治区,465.83,0000-00-00 00:00:00
3911,172,出场价格,价格,新疆自治区,473.72,0000-00-00 00:00:00
3912,172,出场价格,价格,新疆自治区,467.0,0000-00-00 00:00:00
3913,172,出场价格,价格,新疆自治区,552.5,0000-00-00 00:00:00
3914,172,出场价格,价格,新疆自治区,580.83,0000-00-00 00:00:00
3915,172,出场价格,价格,新疆自治区,596.67,0000-00-00 00:00:00
3916,172,出场价格,价格,新疆自治区,595.0,0000-00-00 00:00:00
3917,172,出场价格,价格,新疆自治区,545.0,0000-00-00 00:00:00
3918,172,出场价格,价格,新疆自治区,488.33,0000-00-00 00:00:00
3919,172,出场价格,价格,新疆自治区,505.0,0000-00-00 00:00:00
3920,172,出场价格,价格,新疆自治区,573.33,0000-00-00 00:00:00
3921,172,出场价格,价格,新疆自治区,577.5,0000-00-00 00:00:00
3922,172,出场价格,价格,新疆自治区,587.5,0000-00-00 00:00:00
3923,172,出场价格,价格,新疆自治区,588.33,0000-00-00 00:00:00
3924,172,出场价格,价格,新疆自治区,556.67,0000-00-00 00:00:00
3925,172,出场价格,价格,新疆自治区,575.83,0000-00-00 00:00:00
3926,172,出场价格,价格,新疆自治区,600.0,0000-00-00 00:00:00
3927,172,出场价格,价格,新疆自治区,680.83,0000-00-00 00:00:00
3928,172,出场价格,价格,新疆自治区,791.67,0000-00-00 00:00:00
3929,172,出场价格,价格,新疆自治区,815.83,0000-00-00 00:00:00
3930,172,出场价格,价格,新疆自治区,869.17,0000-00-00 00:00:00
